route_id,route_name,departure_slot,fleet_id,trip_count,avg_delay_minutes,max_delay_minutes,high_delay_count,avg_delay_risk_probability,main_delay_reason,risk_rank,risk_category
R005,Yogyakarta - Malang,Siang,BUS-074,1,11.0,11,0,0.3333333333333333,Jalan Rusak,1597,Medium
R006,Yogyakarta - Denpasar,Dini Hari,BUS-028,3,11.0,18,0,0.3333333333333333,Cuaca Buruk,1598,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-060,2,11.0,11,0,0.3333333333333333,Lalu Lintas,1599,Medium
R006,Yogyakarta - Denpasar,Siang,BUS-051,1,11.0,11,0,0.3333333333333333,Terminal Padat,1600,Medium
R007,Yogyakarta - Solo,Dini Hari,BUS-006,1,11.0,11,0,0.3333333333333333,Cuaca Buruk,1601,Medium
R007,Yogyakarta - Solo,Malam,BUS-040,1,11.0,11,0,0.3333333333333333,Terminal Padat,1602,Medium
R007,Yogyakarta - Solo,Malam,BUS-041,1,11.0,11,0,0.3333333333333333,Teknis Armada,1603,Medium
R007,Yogyakarta - Solo,Pagi,BUS-043,1,11.0,11,0,0.3333333333333333,Terminal Padat,1604,Medium
R007,Yogyakarta - Solo,Siang,BUS-057,1,11.0,11,0,0.3333333333333333,Lalu Lintas,1605,Medium
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-043,1,11.0,11,0,0.3333333333333333,Jalan Rusak,1606,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-002,2,11.0,21,0,0.3333333333333333,Terminal Padat,1607,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-060,1,11.0,11,0,0.3333333333333333,Cuaca Buruk,1608,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-070,1,11.0,11,0,0.3333333333333333,Teknis Armada,1609,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-071,2,11.0,13,0,0.3333333333333333,Cuaca Buruk,1610,Medium
R008,Yogyakarta - Purwokerto,Pagi,BUS-012,1,11.0,11,0,0.3333333333333333,Terminal Padat,1611,Medium
R008,Yogyakarta - Purwokerto,Siang,BUS-071,1,11.0,11,0,0.3333333333333333,Teknis Armada,1612,Medium
R008,Yogyakarta - Purwokerto,Sore,BUS-017,1,11.0,11,0,0.3333333333333333,Jalan Rusak,1613,Medium
R009,Yogyakarta - Madiun,Dini Hari,BUS-039,1,11.0,11,0,0.3333333333333333,Terminal Padat,1614,Medium
R009,Yogyakarta - Madiun,Siang,BUS-039,2,11.0,15,0,0.3333333333333333,Lalu Lintas,1615,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-023,1,11.0,11,0,0.3333333333333333,Jalan Rusak,1616,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-073,1,11.0,11,0,0.3333333333333333,Cuaca Buruk,1617,Medium
R010,Yogyakarta - Lampung,Sore,BUS-018,1,11.0,11,0,0.3333333333333333,Cuaca Buruk,1618,Medium
R007,Yogyakarta - Solo,Malam,BUS-037,5,10.8,18,0,0.32727272727272727,Tidak Ada,1619,Low
R007,Yogyakarta - Solo,Malam,BUS-014,4,10.75,17,0,0.32575757575757575,Terminal Padat,1620,Low
R004,Yogyakarta - Semarang,Malam,BUS-034,3,10.666666666666666,20,0,0.32323232323232326,Cuaca Buruk,1621,Low
R006,Yogyakarta - Denpasar,Malam,BUS-033,3,10.666666666666666,13,0,0.32323232323232326,Jalan Rusak,1622,Low
R007,Yogyakarta - Solo,Pagi,BUS-024,3,10.666666666666666,14,0,0.32323232323232326,Cuaca Buruk,1623,Low
R009,Yogyakarta - Madiun,Pagi,BUS-006,3,10.666666666666666,23,0,0.32323232323232326,Tidak Ada,1624,Low
R009,Yogyakarta - Madiun,Sore,BUS-072,2,10.5,19,0,0.31818181818181823,Lalu Lintas,1625,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-073,2,10.5,13,0,0.3181818181818182,Teknis Armada,1626,Low
R002,Yogyakarta - Bandung,Pagi,BUS-005,2,10.5,12,0,0.3181818181818182,Terminal Padat,1627,Low
R002,Yogyakarta - Bandung,Pagi,BUS-079,2,10.5,12,0,0.3181818181818182,Terminal Padat,1628,Low
R002,Yogyakarta - Bandung,Sore,BUS-001,2,10.5,13,0,0.3181818181818182,Terminal Padat,1629,Low
R003,Yogyakarta - Surabaya,Malam,BUS-029,2,10.5,15,0,0.3181818181818182,Terminal Padat,1630,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-009,2,10.5,16,0,0.3181818181818182,Terminal Padat,1631,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-020,2,10.5,16,0,0.3181818181818182,Jalan Rusak,1632,Low
R004,Yogyakarta - Semarang,Pagi,BUS-070,2,10.5,20,0,0.3181818181818182,Terminal Padat,1633,Low
R006,Yogyakarta - Denpasar,Malam,BUS-011,2,10.5,18,0,0.3181818181818182,Lalu Lintas,1634,Low
R006,Yogyakarta - Denpasar,Malam,BUS-064,2,10.5,18,0,0.3181818181818182,Lalu Lintas,1635,Low
R007,Yogyakarta - Solo,Malam,BUS-044,2,10.5,12,0,0.3181818181818182,Teknis Armada,1636,Low
R007,Yogyakarta - Solo,Pagi,BUS-078,2,10.5,20,0,0.3181818181818182,Terminal Padat,1637,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-004,4,10.5,15,0,0.3181818181818182,Cuaca Buruk,1638,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-068,4,10.5,22,0,0.3181818181818182,Tidak Ada,1639,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-084,2,10.5,12,0,0.3181818181818182,Teknis Armada,1640,Low
R008,Yogyakarta - Purwokerto,Siang,BUS-032,2,10.5,18,0,0.3181818181818182,Cuaca Buruk,1641,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-028,2,10.5,17,0,0.3181818181818182,Lalu Lintas,1642,Low
R009,Yogyakarta - Madiun,Malam,BUS-023,2,10.5,20,0,0.3181818181818182,Terminal Padat,1643,Low
R009,Yogyakarta - Madiun,Malam,BUS-025,2,10.5,13,0,0.3181818181818182,Jalan Rusak,1644,Low
R009,Yogyakarta - Madiun,Malam,BUS-074,2,10.5,15,0,0.3181818181818182,Jalan Rusak,1645,Low
R009,Yogyakarta - Madiun,Siang,BUS-018,2,10.5,13,0,0.3181818181818182,Jalan Rusak,1646,Low
R010,Yogyakarta - Lampung,Malam,BUS-041,2,10.5,20,0,0.3181818181818182,Teknis Armada,1647,Low
R001,Yogyakarta - Jakarta,Malam,BUS-070,3,10.333333333333334,19,0,0.31313131313131315,Tidak Ada,1648,Low
R001,Yogyakarta - Jakarta,Pagi,BUS-068,3,10.333333333333334,16,0,0.31313131313131315,Tidak Ada,1649,Low
R003,Yogyakarta - Surabaya,Sore,BUS-002,3,10.333333333333334,13,0,0.31313131313131315,Jalan Rusak,1650,Low
R003,Yogyakarta - Surabaya,Sore,BUS-076,3,10.333333333333334,16,0,0.31313131313131315,Jalan Rusak,1651,Low
R004,Yogyakarta - Semarang,Malam,BUS-045,3,10.333333333333334,21,0,0.31313131313131315,Tidak Ada,1652,Low
R007,Yogyakarta - Solo,Malam,BUS-042,3,10.333333333333334,19,0,0.31313131313131315,Tidak Ada,1653,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-055,3,10.333333333333334,17,0,0.3131313131313131,Cuaca Buruk,1654,Low
R001,Yogyakarta - Jakarta,Dini Hari,BUS-072,1,10.0,10,0,0.30303030303030304,Terminal Padat,1655,Low
R001,Yogyakarta - Jakarta,Dini Hari,BUS-074,6,10.0,26,0,0.30303030303030304,Tidak Ada,1656,Low
R001,Yogyakarta - Jakarta,Malam,BUS-014,1,10.0,10,0,0.30303030303030304,Terminal Padat,1657,Low
R001,Yogyakarta - Jakarta,Pagi,BUS-008,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1658,Low
R001,Yogyakarta - Jakarta,Siang,BUS-008,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1659,Low
R001,Yogyakarta - Jakarta,Sore,BUS-001,2,10.0,12,0,0.30303030303030304,Teknis Armada,1660,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-006,1,10.0,10,0,0.30303030303030304,Lalu Lintas,1661,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-042,3,10.0,22,0,0.30303030303030304,Tidak Ada,1662,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-043,1,10.0,10,0,0.30303030303030304,Teknis Armada,1663,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-077,1,10.0,10,0,0.30303030303030304,Teknis Armada,1664,Low
R002,Yogyakarta - Bandung,Pagi,BUS-016,1,10.0,10,0,0.30303030303030304,Terminal Padat,1665,Low
R002,Yogyakarta - Bandung,Pagi,BUS-017,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1666,Low
R002,Yogyakarta - Bandung,Pagi,BUS-018,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1667,Low
R002,Yogyakarta - Bandung,Pagi,BUS-036,2,10.0,17,0,0.30303030303030304,Terminal Padat,1668,Low
R002,Yogyakarta - Bandung,Siang,BUS-023,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1669,Low
R002,Yogyakarta - Bandung,Sore,BUS-016,2,10.0,17,0,0.30303030303030304,Lalu Lintas,1670,Low
R002,Yogyakarta - Bandung,Sore,BUS-060,2,10.0,14,0,0.30303030303030304,Lalu Lintas,1671,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-066,2,10.0,16,0,0.30303030303030304,Jalan Rusak,1672,Low
R003,Yogyakarta - Surabaya,Malam,BUS-028,2,10.0,10,0,0.30303030303030304,Teknis Armada,1673,Low
R003,Yogyakarta - Surabaya,Malam,BUS-047,3,10.0,20,0,0.30303030303030304,Tidak Ada,1674,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-013,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1675,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-048,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1676,Low
R003,Yogyakarta - Surabaya,Siang,BUS-020,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1677,Low
R003,Yogyakarta - Surabaya,Siang,BUS-064,1,10.0,10,0,0.30303030303030304,Teknis Armada,1678,Low
R003,Yogyakarta - Surabaya,Sore,BUS-039,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1679,Low
R004,Yogyakarta - Semarang,Dini Hari,BUS-013,1,10.0,10,0,0.30303030303030304,Lalu Lintas,1680,Low
R004,Yogyakarta - Semarang,Dini Hari,BUS-049,1,10.0,10,0,0.30303030303030304,Lalu Lintas,1681,Low
R004,Yogyakarta - Semarang,Malam,BUS-047,1,10.0,10,0,0.30303030303030304,Lalu Lintas,1682,Low
R004,Yogyakarta - Semarang,Malam,BUS-053,1,10.0,10,0,0.30303030303030304,Teknis Armada,1683,Low
R004,Yogyakarta - Semarang,Pagi,BUS-003,1,10.0,10,0,0.30303030303030304,Terminal Padat,1684,Low
R004,Yogyakarta - Semarang,Pagi,BUS-069,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1685,Low
R004,Yogyakarta - Semarang,Siang,BUS-028,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1686,Low
R004,Yogyakarta - Semarang,Siang,BUS-045,1,10.0,10,0,0.30303030303030304,Terminal Padat,1687,Low
R004,Yogyakarta - Semarang,Siang,BUS-052,1,10.0,10,0,0.30303030303030304,Terminal Padat,1688,Low
R004,Yogyakarta - Semarang,Sore,BUS-017,1,10.0,10,0,0.30303030303030304,Terminal Padat,1689,Low
R004,Yogyakarta - Semarang,Sore,BUS-025,2,10.0,13,0,0.30303030303030304,Jalan Rusak,1690,Low
R004,Yogyakarta - Semarang,Sore,BUS-068,1,10.0,10,0,0.30303030303030304,Lalu Lintas,1691,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-084,1,10.0,10,0,0.30303030303030304,Terminal Padat,1692,Low
R005,Yogyakarta - Malang,Malam,BUS-009,3,10.0,21,0,0.30303030303030304,Tidak Ada,1693,Low
R005,Yogyakarta - Malang,Malam,BUS-030,3,10.0,21,0,0.30303030303030304,Tidak Ada,1694,Low
R005,Yogyakarta - Malang,Malam,BUS-044,5,10.0,26,0,0.30303030303030304,Tidak Ada,1695,Low
R005,Yogyakarta - Malang,Malam,BUS-073,2,10.0,14,0,0.30303030303030304,Terminal Padat,1696,Low
R005,Yogyakarta - Malang,Siang,BUS-047,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1697,Low
R005,Yogyakarta - Malang,Sore,BUS-015,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1698,Low
R006,Yogyakarta - Denpasar,Pagi,BUS-022,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1699,Low
R006,Yogyakarta - Denpasar,Siang,BUS-080,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1700,Low
R006,Yogyakarta - Denpasar,Sore,BUS-035,1,10.0,10,0,0.30303030303030304,Teknis Armada,1701,Low
R006,Yogyakarta - Denpasar,Sore,BUS-049,1,10.0,10,0,0.30303030303030304,Terminal Padat,1702,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-030,1,10.0,10,0,0.30303030303030304,Teknis Armada,1703,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-048,2,10.0,12,0,0.30303030303030304,Cuaca Buruk,1704,Low
R007,Yogyakarta - Solo,Malam,BUS-061,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1705,Low
R007,Yogyakarta - Solo,Pagi,BUS-051,1,10.0,10,0,0.30303030303030304,Lalu Lintas,1706,Low
R007,Yogyakarta - Solo,Sore,BUS-048,1,10.0,10,0,0.30303030303030304,Terminal Padat,1707,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-017,1,10.0,10,0,0.30303030303030304,Teknis Armada,1708,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-001,3,10.0,16,0,0.30303030303030304,Teknis Armada,1709,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-012,2,10.0,16,0,0.30303030303030304,Teknis Armada,1710,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-024,2,10.0,19,0,0.30303030303030304,Teknis Armada,1711,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-061,2,10.0,16,0,0.30303030303030304,Terminal Padat,1712,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-032,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1713,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-040,1,10.0,10,0,0.30303030303030304,Teknis Armada,1714,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-051,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1715,Low
R008,Yogyakarta - Purwokerto,Siang,BUS-038,2,10.0,20,0,0.30303030303030304,Teknis Armada,1716,Low
R008,Yogyakarta - Purwokerto,Siang,BUS-048,1,10.0,10,0,0.30303030303030304,Teknis Armada,1717,Low
R008,Yogyakarta - Purwokerto,Siang,BUS-085,1,10.0,10,0,0.30303030303030304,Teknis Armada,1718,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-014,1,10.0,10,0,0.30303030303030304,Terminal Padat,1719,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-077,4,10.0,12,0,0.30303030303030304,Lalu Lintas,1720,Low
R009,Yogyakarta - Madiun,Sore,BUS-009,2,10.0,17,0,0.30303030303030304,Jalan Rusak,1721,Low
R010,Yogyakarta - Lampung,Malam,BUS-001,2,10.0,14,0,0.30303030303030304,Jalan Rusak,1722,Low
R010,Yogyakarta - Lampung,Malam,BUS-042,2,10.0,14,0,0.30303030303030304,Jalan Rusak,1723,Low
R010,Yogyakarta - Lampung,Malam,BUS-045,3,10.0,15,0,0.30303030303030304,Teknis Armada,1724,Low
R010,Yogyakarta - Lampung,Siang,BUS-008,1,10.0,10,0,0.30303030303030304,Cuaca Buruk,1725,Low
R010,Yogyakarta - Lampung,Siang,BUS-041,1,10.0,10,0,0.30303030303030304,Teknis Armada,1726,Low
R010,Yogyakarta - Lampung,Siang,BUS-056,1,10.0,10,0,0.30303030303030304,Jalan Rusak,1727,Low
R006,Yogyakarta - Denpasar,Pagi,BUS-008,2,10.0,11,0,0.303030303030303,Terminal Padat,1728,Low
R007,Yogyakarta - Solo,Malam,BUS-010,4,10.0,22,0,0.303030303030303,Tidak Ada,1729,Low
R009,Yogyakarta - Madiun,Malam,BUS-015,2,10.0,18,0,0.303030303030303,Terminal Padat,1730,Low
R010,Yogyakarta - Lampung,Dini Hari,BUS-005,2,10.0,11,0,0.303030303030303,Jalan Rusak,1731,Low
R005,Yogyakarta - Malang,Malam,BUS-053,4,9.75,26,0,0.29545454545454547,Tidak Ada,1732,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-022,4,9.75,16,0,0.29545454545454547,Tidak Ada,1733,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-038,4,9.75,24,0,0.29545454545454547,Tidak Ada,1734,Low
R002,Yogyakarta - Bandung,Siang,BUS-063,3,9.666666666666666,26,0,0.29292929292929293,Tidak Ada,1735,Low
R004,Yogyakarta - Semarang,Siang,BUS-005,3,9.666666666666666,18,0,0.29292929292929293,Tidak Ada,1736,Low
R005,Yogyakarta - Malang,Malam,BUS-016,3,9.666666666666666,21,0,0.29292929292929293,Tidak Ada,1737,Low
R005,Yogyakarta - Malang,Sore,BUS-044,3,9.666666666666666,12,0,0.29292929292929293,Terminal Padat,1738,Low
R007,Yogyakarta - Solo,Malam,BUS-054,3,9.666666666666666,22,0,0.29292929292929293,Tidak Ada,1739,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-010,3,9.666666666666666,16,0,0.29292929292929293,Teknis Armada,1740,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-054,2,9.5,12,0,0.2878787878787879,Cuaca Buruk,1741,Low
R003,Yogyakarta - Surabaya,Malam,BUS-072,6,9.5,15,0,0.2878787878787879,Tidak Ada,1742,Low
R004,Yogyakarta - Semarang,Malam,BUS-046,2,9.5,16,0,0.2878787878787879,Lalu Lintas,1743,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-070,4,9.5,18,0,0.2878787878787879,Cuaca Buruk,1744,Low
R005,Yogyakarta - Malang,Sore,BUS-042,2,9.5,16,0,0.2878787878787879,Cuaca Buruk,1745,Low
R007,Yogyakarta - Solo,Malam,BUS-066,2,9.5,19,0,0.2878787878787879,Terminal Padat,1746,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-028,2,9.5,12,0,0.2878787878787879,Lalu Lintas,1747,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-069,2,9.5,12,0,0.2878787878787879,Cuaca Buruk,1748,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-039,2,9.5,19,0,0.2878787878787879,Lalu Lintas,1749,Low
R008,Yogyakarta - Purwokerto,Siang,BUS-027,2,9.5,16,0,0.2878787878787879,Lalu Lintas,1750,Low
R009,Yogyakarta - Madiun,Siang,BUS-050,2,9.5,19,0,0.2878787878787879,Jalan Rusak,1751,Low
R009,Yogyakarta - Madiun,Siang,BUS-061,2,9.5,16,0,0.2878787878787879,Lalu Lintas,1752,Low
R010,Yogyakarta - Lampung,Sore,BUS-043,2,9.5,16,0,0.2878787878787879,Lalu Lintas,1753,Low
R001,Yogyakarta - Jakarta,Sore,BUS-055,2,9.5,10,0,0.28787878787878785,Teknis Armada,1754,Low
R002,Yogyakarta - Bandung,Siang,BUS-007,2,9.5,18,0,0.28787878787878785,Jalan Rusak,1755,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-029,2,9.5,13,0,0.28787878787878785,Teknis Armada,1756,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-067,2,9.5,18,0,0.28787878787878785,Jalan Rusak,1757,Low
R003,Yogyakarta - Surabaya,Malam,BUS-007,2,9.5,10,0,0.28787878787878785,Teknis Armada,1758,Low
R003,Yogyakarta - Surabaya,Malam,BUS-021,2,9.5,10,0,0.28787878787878785,Terminal Padat,1759,Low
R003,Yogyakarta - Surabaya,Malam,BUS-035,4,9.5,21,0,0.28787878787878785,Tidak Ada,1760,Low
R003,Yogyakarta - Surabaya,Siang,BUS-040,2,9.5,10,0,0.28787878787878785,Lalu Lintas,1761,Low
R003,Yogyakarta - Surabaya,Siang,BUS-055,2,9.5,10,0,0.28787878787878785,Terminal Padat,1762,Low
R005,Yogyakarta - Malang,Sore,BUS-057,2,9.5,17,0,0.28787878787878785,Lalu Lintas,1763,Low
R007,Yogyakarta - Solo,Malam,BUS-083,2,9.5,18,0,0.28787878787878785,Jalan Rusak,1764,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-062,2,9.5,17,0,0.28787878787878785,Cuaca Buruk,1765,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-040,2,9.5,11,0,0.28787878787878785,Jalan Rusak,1766,Low
R009,Yogyakarta - Madiun,Malam,BUS-003,2,9.5,18,0,0.28787878787878785,Teknis Armada,1767,Low
R010,Yogyakarta - Lampung,Malam,BUS-079,2,9.5,10,0,0.28787878787878785,Lalu Lintas,1768,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-020,7,9.428571428571429,20,0,0.2857142857142857,Tidak Ada,1769,Low
R001,Yogyakarta - Jakarta,Malam,BUS-021,5,9.4,20,0,0.28484848484848485,Tidak Ada,1770,Low
R004,Yogyakarta - Semarang,Malam,BUS-062,5,9.4,22,0,0.2848484848484848,Tidak Ada,1771,Low
R002,Yogyakarta - Bandung,Malam,BUS-049,3,9.333333333333334,11,0,0.2828282828282828,Tidak Ada,1772,Low
R002,Yogyakarta - Bandung,Pagi,BUS-047,3,9.333333333333334,12,0,0.2828282828282828,Lalu Lintas,1773,Low
R002,Yogyakarta - Bandung,Siang,BUS-069,3,9.333333333333334,14,0,0.2828282828282828,Tidak Ada,1774,Low
R010,Yogyakarta - Lampung,Malam,BUS-015,3,9.333333333333334,18,0,0.2828282828282828,Tidak Ada,1775,Low
R002,Yogyakarta - Bandung,Pagi,BUS-048,3,9.0,14,0,0.27272727272727276,Tidak Ada,1776,Low
R007,Yogyakarta - Solo,Siang,BUS-008,3,9.0,14,0,0.27272727272727276,Tidak Ada,1777,Low
R001,Yogyakarta - Jakarta,Dini Hari,BUS-004,1,9.0,9,0,0.2727272727272727,Tidak Ada,1778,Low
R001,Yogyakarta - Jakarta,Dini Hari,BUS-068,1,9.0,9,0,0.2727272727272727,Tidak Ada,1779,Low
R001,Yogyakarta - Jakarta,Malam,BUS-053,1,9.0,9,0,0.2727272727272727,Tidak Ada,1780,Low
R001,Yogyakarta - Jakarta,Malam,BUS-072,2,9.0,12,0,0.2727272727272727,Terminal Padat,1781,Low
R001,Yogyakarta - Jakarta,Siang,BUS-001,2,9.0,11,0,0.2727272727272727,Lalu Lintas,1782,Low
R001,Yogyakarta - Jakarta,Siang,BUS-059,1,9.0,9,0,0.2727272727272727,Tidak Ada,1783,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-039,1,9.0,9,0,0.2727272727272727,Tidak Ada,1784,Low
R002,Yogyakarta - Bandung,Malam,BUS-028,1,9.0,9,0,0.2727272727272727,Tidak Ada,1785,Low
R002,Yogyakarta - Bandung,Malam,BUS-079,1,9.0,9,0,0.2727272727272727,Tidak Ada,1786,Low
R002,Yogyakarta - Bandung,Pagi,BUS-013,1,9.0,9,0,0.2727272727272727,Tidak Ada,1787,Low
R002,Yogyakarta - Bandung,Pagi,BUS-041,1,9.0,9,0,0.2727272727272727,Tidak Ada,1788,Low
R002,Yogyakarta - Bandung,Pagi,BUS-042,1,9.0,9,0,0.2727272727272727,Tidak Ada,1789,Low
R002,Yogyakarta - Bandung,Pagi,BUS-058,2,9.0,15,0,0.2727272727272727,Teknis Armada,1790,Low
R002,Yogyakarta - Bandung,Siang,BUS-029,1,9.0,9,0,0.2727272727272727,Tidak Ada,1791,Low
R002,Yogyakarta - Bandung,Sore,BUS-010,1,9.0,9,0,0.2727272727272727,Tidak Ada,1792,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-035,1,9.0,9,0,0.2727272727272727,Tidak Ada,1793,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-068,1,9.0,9,0,0.2727272727272727,Tidak Ada,1794,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-084,4,9.0,17,0,0.2727272727272727,Tidak Ada,1795,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-010,1,9.0,9,0,0.2727272727272727,Tidak Ada,1796,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-018,1,9.0,9,0,0.2727272727272727,Tidak Ada,1797,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-036,2,9.0,9,0,0.2727272727272727,Tidak Ada,1798,Low
R003,Yogyakarta - Surabaya,Siang,BUS-036,2,9.0,11,0,0.2727272727272727,Teknis Armada,1799,Low
R003,Yogyakarta - Surabaya,Siang,BUS-039,2,9.0,12,0,0.2727272727272727,Cuaca Buruk,1800,Low
R004,Yogyakarta - Semarang,Dini Hari,BUS-041,2,9.0,13,0,0.2727272727272727,Lalu Lintas,1801,Low
R004,Yogyakarta - Semarang,Pagi,BUS-032,2,9.0,9,0,0.2727272727272727,Tidak Ada,1802,Low
R004,Yogyakarta - Semarang,Pagi,BUS-073,2,9.0,16,0,0.2727272727272727,Teknis Armada,1803,Low
R004,Yogyakarta - Semarang,Siang,BUS-016,1,9.0,9,0,0.2727272727272727,Tidak Ada,1804,Low
R004,Yogyakarta - Semarang,Siang,BUS-032,1,9.0,9,0,0.2727272727272727,Tidak Ada,1805,Low
R004,Yogyakarta - Semarang,Siang,BUS-057,1,9.0,9,0,0.2727272727272727,Tidak Ada,1806,Low
R004,Yogyakarta - Semarang,Siang,BUS-074,1,9.0,9,0,0.2727272727272727,Tidak Ada,1807,Low
R004,Yogyakarta - Semarang,Sore,BUS-020,1,9.0,9,0,0.2727272727272727,Tidak Ada,1808,Low
R004,Yogyakarta - Semarang,Sore,BUS-082,1,9.0,9,0,0.2727272727272727,Tidak Ada,1809,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-041,2,9.0,14,0,0.2727272727272727,Teknis Armada,1810,Low
R005,Yogyakarta - Malang,Malam,BUS-018,1,9.0,9,0,0.2727272727272727,Tidak Ada,1811,Low
R005,Yogyakarta - Malang,Malam,BUS-040,1,9.0,9,0,0.2727272727272727,Tidak Ada,1812,Low
R005,Yogyakarta - Malang,Malam,BUS-046,1,9.0,9,0,0.2727272727272727,Tidak Ada,1813,Low
R005,Yogyakarta - Malang,Pagi,BUS-057,1,9.0,9,0,0.2727272727272727,Tidak Ada,1814,Low
R005,Yogyakarta - Malang,Pagi,BUS-081,1,9.0,9,0,0.2727272727272727,Tidak Ada,1815,Low
R005,Yogyakarta - Malang,Siang,BUS-009,3,9.0,14,0,0.2727272727272727,Tidak Ada,1816,Low
R005,Yogyakarta - Malang,Siang,BUS-071,1,9.0,9,0,0.2727272727272727,Tidak Ada,1817,Low
R005,Yogyakarta - Malang,Sore,BUS-019,1,9.0,9,0,0.2727272727272727,Tidak Ada,1818,Low
R005,Yogyakarta - Malang,Sore,BUS-063,1,9.0,9,0,0.2727272727272727,Tidak Ada,1819,Low
R005,Yogyakarta - Malang,Sore,BUS-076,1,9.0,9,0,0.2727272727272727,Tidak Ada,1820,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-003,2,9.0,17,0,0.2727272727272727,Cuaca Buruk,1821,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-051,1,9.0,9,0,0.2727272727272727,Tidak Ada,1822,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-074,1,9.0,9,0,0.2727272727272727,Tidak Ada,1823,Low
R006,Yogyakarta - Denpasar,Malam,BUS-028,3,9.0,14,0,0.2727272727272727,Tidak Ada,1824,Low
